Training Material for the Foreign Employees	外籍员工培训教材	sample1-en-sample1-zh
ii. Target customers	（二）目标客户	sample1-en-sample1-zh
Commercial banks, fund management companies, trust companies, securities companies and insurance companies registered within the territory of China and approved by the competent authorities in charge of relevant industries to invest abroad, as well as other institutions ratified by China’s regulatory authorities.	适用于在中国境内注册，经相关行业主管部门批准赴中国境外投资的商业银行、基金管理公司、信托公司、证券公司、保险公司及经中国监管部门核准的其他机构。	sample1-en-sample1-zh
iii. Characteristics and advantages	（三）特点和优势	sample1-en-sample1-zh
1. ICBC has kept atop in the industry in terms of custody business for QDII, thanks to its many years of involvement in and in-depth study of such business.	1. 工商银行多年来对QDII托管业务的及早介入和深入研究使其QDII托管业务水平处于业界前列。	sample1-en-sample1-zh
2. ICBC is a professional custodian bank with its own advanced custody business system, and the first bank in China passing the SAS70 audit certification. Its internal control of custodian services has come up to the international standards.	2.工商银行是具有专业水平的托管银行，拥有自主开发的先进托管业务系统，是中国国内首家通过SAS70审计认证的银行，托管服务内控水平达到国际标准化要求。	sample1-en-sample1-zh
III. ESCROW custody	三、ESCROW托管	sample1-en-sample1-zh
i. Introduction	（一）简介	sample1-en-sample1-zh
ESCROW custody means an asset custody business that ICBC is commissioned by fund assignment trustor and the takeover trustor to manage cross-border funds, effect payment when the stipulated events occur or the stipulated conditions are fulfilled, and supervise and disclose information on the cross-border fund use.	ESCROW托管是指工商银行受资金让与委托人、受让委托人委托，保管跨境资金，当约定的事件发生或约定的条件实现时支付资金，并对跨境资金使用情况进行监督和信息披露的一种资产托管业务。	sample1-en-sample1-zh
ESCROW custody includes but is not limited to the commodity transactions, service transactions, equity transfer, M & A and debt restructuring between the assignment trustor and the takeover trustor.	包括但不限于让与委托人与受让委托人之间发生商品交易、服务交易、股权转让、兼并收购、债务重组等事项所产生的ESCROW托管。	sample1-en-sample1-zh
ii. Target customers	（二）目标客户	sample1-en-sample1-zh
Enterprises intending to conduct cross-border restructuring, expansion or asset disposal, M & A, enterprises intending to conduct cross-border transactions, and payment of commodities, services or funds, and foreign investment banks, risk investment companies, private equity companies and large multinational enterprises. 	有意进行跨境重组、扩张或者出卖资产、合并及收购的企业客户，需要进行跨境交易买卖，支付货物、服务或资金的企业客户，中国境外的投资银行、风险投资、私募基金公司，大型跨境企业等。	sample1-en-sample1-zh
iii. Characteristics and advantages	（三）特点和优势	sample1-en-sample1-zh
1. ICBC is a professional custodian bank with its own advanced custody business system, and the first bank in China passing the SAS70 audit certification. Its internal control of custodian services has come up to the international standards.	1.工商银行是具有专业水平的托管银行，拥有自主开发的先进托管业务系统，是中国国内首家通过SAS70审计认证的银行，托管服务内控水平达到国际标准化要求。	sample1-en-sample1-zh
2. ICBC has a wide customer service network and widely distributed branches and outlets that can provide custodian services anytime and anywhere.	2.工商银行具有广泛的客户服务网络，分布广泛的分支机构和网点可为客户提供随时随地的托管服务。	sample1-en-sample1-zh
Section Eight Investment Banking Products	第八节 投资银行产品	sample1-en-sample1-zh
I. Credit Investigation	一、资信调查	sample1-en-sample1-zh
i. Introduction	（一）简介	sample1-en-sample1-zh
Credit investigation is an investment banking product that ICBC issues a credit investigation report for the trustor to investigate and objectively reflect the credit status of the investigated party, the investigated asset and the investigated market as required by the trustor.	资信调查是指工商银行为委托人出具资信调查报告，调查并客观反映委托人所要求的被调查人、被调查资产、被调查市场的资信状况的投资银行产品。	sample1-en-sample1-zh
Credit investigations include entity investigation, asset investigation, market investigation and grouped credit investigation.	资信调查包括单位调查、资产调查、市场调查和组合资信调查四大类。	sample1-en-sample1-zh
1. Entity investigation	1.单位调查	sample1-en-sample1-zh
Entity investigation means the service provided by ICBC to investigate the investigated entity’s registration information, correspondent banks, financial and operating status according to the entrustment of the trustor, and issue an entity investigation report to the trustor.	单位调查是指工商银行接受委托人委托，对被调查单位的注册信息、往来银行、财务状况及经营情况等进行调查，并向委托人出具单位调查报告的业务。	sample1-en-sample1-zh
2. Asset investigation	2.资产调查	sample1-en-sample1-zh
Asset investigation means the service provided by ICBC to investigate the investigated entity’s asset type, ownership and value according to the entrustment of the trustor, and issue an asset investigation report to the trustor.	资产调查是指工商银行接受委托人委托，对被调查单位资产的类型、权属及价值等状况进行调查，并向委托人出具资产调查报告的业务。	sample1-en-sample1-zh
3. Market investigation	3.市场调查	sample1-en-sample1-zh
Market investigation means the service provided by ICBC to investigate the information on a certain region or industry according to the entrustment of the trustor, and issue a market investigation report to the trustor.	市场调查是指工商银行接受委托人委托，就某一地区、行业等情况进行调查，并向委托人出具市场调查报告的业务。	sample1-en-sample1-zh
4. Grouped credit investigation	4.组合资信调查	sample1-en-sample1-zh
Grouped credit investigation means the service provided by ICBC to group the investigation contents above according to the entrustment of the trustor, and submit a special investigation report to the trustor.	组合资信调查是指工商银行接受委托人委托，对以上各项调查内容进行按需组合，并向委托人提交专项调查报告的业务。	sample1-en-sample1-zh
ii. Target customers	（二）目标客户	sample1-en-sample1-zh
Enterprises with the demand for credit investigation.	具有资信调查业务需求的企业客户。	sample1-en-sample1-zh
iii. Characteristics and advantages	（三）特点和优势	sample1-en-sample1-zh
1. Worldwide service network.	1.遍布全球的服务网络。	sample1-en-sample1-zh
ICBC has numerous service institutions which may provide convenient and rapid credit investigation services to customers.	工商银行服务机构众多，可为客户提供便捷的资信调查服务。	sample1-en-sample1-zh
2. Rich business resources.	2.丰富的业务资源。	sample1-en-sample1-zh
ICBC has the largest corporate customer base in the world and may fully meet customers’ investigation demand.	工商银行拥有全球最大的企业客户群资源，可充分满足客户的调查需求。	sample1-en-sample1-zh
II. Bank Reference	二、单位资信证明	sample1-en-sample1-zh
i. Introduction	（一）简介	sample1-en-sample1-zh
Bank reference means the banking service provided by ICBC to issue a certificate to the trustor by way of “one certificate for one case” according to a corporate customer’s entrustment and the objective facts, in order to confirm the business transactions between the trustor and ICBC within the scope of entrusted matters.	单位资信证明是指工商银行接受企业客户委托，依据客观事实，以“一事一证”的方式为委托人开立证明书，以确认委托人与工商银行在所委托事项范围内业务往来状况的银行服务。	sample1-en-sample1-zh
See Table 4-1 for the common bank references:	常用资信证明产品见表4-1：	sample1-en-sample1-zh
Table 4-1 Common Bank References	表4-1 常用资信证明产品	sample1-en-sample1-zh
Entity account opening certificate	单位开户证明	sample1-en-sample1-zh
Entity single-account (currency) deposit balance certificate	单位单账户（币种）存款余额证明	sample1-en-sample1-zh
Entity multi-account (currency) deposit balance certificate	单位多账户（币种）存款余额证明	sample1-en-sample1-zh
Entity deposit amount certificate	单位存款发生额证明	sample1-en-sample1-zh
Entity loan balance certificate	单位贷款余额证明	sample1-en-sample1-zh
Entity loan amount certificate	单位贷款发生额证明	sample1-en-sample1-zh
Entity loan balance status certificate	单位贷款余额状况证明	sample1-en-sample1-zh
Entity settlement record certificate	单位结算记录证明	sample1-en-sample1-zh
Entity guarantee certificate	单位保函证明	sample1-en-sample1-zh
Entity L/C certificate	单位信用证证明	sample1-en-sample1-zh
Entity account write-off certificate	单位账户注销证明	sample1-en-sample1-zh
Entity contribution certificate (foreign investment)	单位缴资证明（外资）	sample1-en-sample1-zh
ii. Target customers	（二）目标客户	sample1-en-sample1-zh
Enterprises which need credit bank reference to certify their business transactions with ICBC.	需要以资信证明形式证明其与工商银行业务往来状况的企业客户。	sample1-en-sample1-zh
iii. Characteristics and advantages	（三）特点和优势	sample1-en-sample1-zh
So far ICBC has launched dozens of standard bank references and bank confirmations, which can satisfy customers’ various certification demands, including deposit certificate, loan certificate, settlement discipline certificate and bank confirmation.	目前工商银行已推出几十个标准单位资信证明产品以及银行询证函产品，能够满足客户在存款证明、贷款证明、结算纪律证明、银行询证函等多方面的证明需求。	sample1-en-sample1-zh
III. Regular Financial Advisory	三、常年财务顾问	sample1-en-sample1-zh
i. Introduction	（一）简介	sample1-en-sample1-zh
Regular financial advisory means the continuous and comprehensive financial advisory services provided by ICBC to customers depending on its customer resources, talent, information and technology advantages, which mainly include daily services, value-added study services and corporate wealth management consulting services.	常年财务顾问是指工商银行充分利用客户资源、人才、信息、科技等优势，为客户提供的持续性和综合性财务顾问服务，主要包括日常服务、增值研究服务和企业理财咨询服务。	sample1-en-sample1-zh
Regular financial advisory aims to:	具体包括以下方面：	sample1-en-sample1-zh
1. Help customers optimize financial management and tax planning in day-to-day operations;	1.帮助客户优化日常经营中的财务管理和税收规划。	sample1-en-sample1-zh
2. Deeply analyze the volatile market and economic situations, and regularly provide professional study reports;	2.深入分析变幻莫测的市场和经济动态，定期提供专业研究报告。	sample1-en-sample1-zh
3. Assist customers optimizing asset and liability structure and improve asset and liability management efficiency;	3.协助客户优化资产负债结构、提升资产和负债管理效率。	sample1-en-sample1-zh
4. Help customers plan on short, medium and long-term investment and financing strategies; and	4.帮助客户策划短期和中长期的投融资策略方案。	sample1-en-sample1-zh
5. Assist customers formulating plans on cost, budget and profit management.	5.协助客户制定成本管理、预算管理和盈余管理方案。	sample1-en-sample1-zh
ii. Target customers	（二）目标客户	sample1-en-sample1-zh
Enterprises and social welfare institutions (including schools and hospitals).	企业、社会福利机构（学校、医院）等。	sample1-en-sample1-zh
iii. Characteristics and advantages	（三）特点和优势	sample1-en-sample1-zh
1. A strong advisory panel.	1.强大的顾问团队。	sample1-en-sample1-zh
ICBC has numerous enterprise financial advisors to provide professional advisory services.	工商银行拥有数量众多的企业理财师，可提供专业的顾问服务。	sample1-en-sample1-zh
2. Rich reporting resources.	2.丰富的报告资源。	sample1-en-sample1-zh
Following many years of development, ICBC has continuously enriched advisory service contents by independent research and development and acquired information. 	经过多年发展，工商银行通过自主研发和外购信息两种途径持续丰富顾问服务内容。	sample1-en-sample1-zh
IV. Investment and Financing Advisory	四、投融资顾问	sample1-en-sample1-zh
i. Introduction	（一）简介	sample1-en-sample1-zh
Investment and financing advisory means the individualized financial advisory services provided by ICBC to help customers optimize financing structure, including but not limited to the optimization of financing term structure, cost and currency.	投融资顾问是指工商银行为帮助客户优化融资结构而提供的个性化财务顾问服务，服务内容包括但不限于融资期限结构优化、成本优化、币种优化等。	sample1-en-sample1-zh
Investment and financing advisory is divided into general financing advisory, project financing advisory and structured financing advisory by the specific service content.	根据具体服务内容的不同，投融资顾问可分为一般融资顾问、项目融资顾问和结构化融资顾问。	sample1-en-sample1-zh
1. General financing advisory means the services, such as financial diagnosis, asset restructuring, financial instrument selection, external rating consultation, credit enhancement and debt service planning and cash flow and account management planning, provided by ICBC to customers when they apply for bank loans.	1.一般融资顾问是指工商银行在客户申请银行贷款的过程中，为其提供的财务诊断、资产重整、金融工具选择、外部评级咨询、信用增级与偿债方案设计、现金流与账户管理方案设计等顾问服务的业务。	sample1-en-sample1-zh
2. Project financing advisory means various consulting services relating to project financing provided by ICBC according to the entrustment of the project sponsor, investor or project company, to design and assist in implementation of the shareholder investment plan, financing currency and maturity plan, credit enhancement plan, debt service plan, cash flow and account management plan and project franchise plan for the project, in order to diversify project risks and reduce financing costs.	2.项目融资顾问是指工商银行接受项目发起人、投资者或项目公司的委托，提供与项目融资相关的各项咨询服务，对项目的股东投资方案、融资币种和期限方案、信用增级方案、偿债方案、现金流与账户管理方案、项目特许权方案等进行设计并协助其落实，以达到分散项目风险、降低融资成本的目的。	sample1-en-sample1-zh
3. Structured financing advisory means the investment banking business that ICBC takes advantage of equity, fixed-income, derivative or other financial products based on the debt products, to meet customers’ complex financing demands, including adjustment of capital structure, optimization of debt term and reduction of financing costs.	3.结构化融资顾问是指工商银行为达到调整客户资本结构、优化客户负债期限、降低客户融资成本等目的，以债务类产品为基础，组合使用股权类、固定收益类、衍生类或其他金融产品，满足客户复杂融资需求的投资银行业务。	sample1-en-sample1-zh
ii. Target customers	（二）目标客户	sample1-en-sample1-zh
Enterprises, public institutions, governmental bodies and other social organizations intending to investment in the projects of resources development, infrastructure construction and manufacturing, and other customers with demand for investment and financing business.	拟对资源开发、基础设施建设、制造业等项目进行投资的企事业单位、政府机构和其他社会组织，以及其他有投融资业务需求的客户。	sample1-en-sample1-zh
iii. Characteristics and advantages	（三）特点和优势	sample1-en-sample1-zh
1. Rich financing advisory experience.	1.丰富的融资顾问经验。	sample1-en-sample1-zh
ICBC has rich project financing advisory experience, and can provide quality and efficient financing advisory services for customers. Many projects of ICBC won international awards.	工商银行拥有丰富的项目融资顾问经验，多个项目获得国际奖项，可为客户提供优质高效的融资顾问服务。	sample1-en-sample1-zh
2. A strong advisory panel.	2.强大的顾问团队。	sample1-en-sample1-zh
ICBC has nearly 2,000 enterprise financial advisors to provide professional financing advisory services.	工商银行拥有近两千名企业理财师，能够提供专业的融资顾问服务。	sample1-en-sample1-zh
3. Worldwide service network.	3.遍布全球的服务机构。	sample1-en-sample1-zh
ICBC has numerous service institutions worldwide which may provide convenient and rapid financing advisory services to customers.	工商银行全球服务机构网点众多，可为客户提供方便快捷的融资顾问服务。	sample1-en-sample1-zh
V. Syndicated Loan Arrangement and Management	五、银团贷款安排与管理	sample1-en-sample1-zh
i. Introduction	（一）简介	sample1-en-sample1-zh
Syndicated loan arrangement and management means that a number of banks or other financial institutions entitled to credit business form a syndicate to provide loans or credits to the same borrower based on the same loan conditions and the same loan agreement.	银团贷款安排与管理服务是指获准经营信贷业务的多家银行或其他金融机构组成银团，基于相同的贷款条件，采用同一贷款协议，向同一借款人提供的贷款或授信。	sample1-en-sample1-zh
ICBC is capable of organizing syndicated loans as a lead bank, to effectively meet the large-value financing demands of customers, improve financial services and diversify credit risks.	工商银行具有牵头组织银团贷款的能力，能够高效满足客户的大额融资需求，提高金融服务水平，分散信贷风险。	sample1-en-sample1-zh
ii. Target customers	（二）目标客户	sample1-en-sample1-zh
Enterprises with large-value financing demands, including project financing demands, transitional financing demands in process of enterprise M & A, asset restructuring, import and export and issue of stocks and bonds, as well as structured financing demands.	适用于有大额融资需求，包括项目融资需求，企业并购、资产重组、进出口贸易、发行股票债券等过程中的过渡性融资需求及结构性融资需求等的企业客户。	sample1-en-sample1-zh
iii. Characteristics and advantages	（三）特点和优势	sample1-en-sample1-zh
1. Strong product functions.	1.产品功能强。	sample1-en-sample1-zh
It has wide business coverage, basically involving all the fields that need large-value financing; its services include not only arrangement for loan limits, but also financing management in the capacity of advisor.	基本上能够涉及所有需要大额融资的领域，覆盖的业务范围广泛；所提供的服务既包括安排贷款额度，又包括充当顾问给与融资管理。	sample1-en-sample1-zh
2. Convenient procedures and strict timeliness.	2.手续简便，时效性高。	sample1-en-sample1-zh
Syndicated loans are managed by reference to traditional bank loans and have relatively convenient procedures.	银团贷款参照传统银行贷款进行管理，手续相对简便。	sample1-en-sample1-zh
ICBC can give play to the role as a lead bank in financing within a short period of time, to meet customers’ fund demands and help customers address fund shortage in time.	工商银行能够在较短的时间内发挥牵头融资能力，满足客户的资金需求，及时帮助客户度过资金难关。	sample1-en-sample1-zh
VI. Direct Investment and Private Equity Advisory	六、直接投资与股权私募顾问	sample1-en-sample1-zh
i. Introduction	（一）简介	sample1-en-sample1-zh
Direct investment and private equity advisory mean intermediary, consulting, advisory and such other services provided by ICBC through agreed transfer, private equity, private placement and other ways as approved by laws and regulations, to help enterprises introduce domestic and foreign strategic investors and financial investors, help investors find target enterprises suited for investment, and help investors fulfill investment strategies and conduct coordination matters.	直接投资与股权私募顾问是指工商银行通过协议转让、股权私募、定向增发以及法律法规允许的其他方式为企业引进境内外战略投资者、财务投资者，为投资者寻找适合投资的目标企业、协助投资者实施投资战略、统筹协调有关事宜而提供的中介、咨询及顾问等服务。	sample1-en-sample1-zh
Direct investment and private equity advisory aims to:	具体包括以下方面：	sample1-en-sample1-zh
1. Design investor introduction plans for enterprises, and assist enterprises and related intermediaries to prepare relevant documents;	1.为企业设计投资者引入方案，协助企业及相关中介机构制作相关文件。	sample1-en-sample1-zh
2. Recommend eligible domestic and foreign investors tailored to the needs of enterprises;	2.根据企业实际需要，向其推荐合格的境内外投资者。	sample1-en-sample1-zh
3. Provide reasonable suggestions on the design of transfer methods, operational strategies and transfer procedures for the enterprises intending to introduce investors by equity transfer, and assist enterprises to examine and select related intermediaries;	3.为拟以股权转让方式引进投资者的企业设计转让方式、操作策略、转让程序等提供合理化建议，协助企业对中介机构的资格进行审查及选任。	sample1-en-sample1-zh
4. Provide reasonable suggestions on preparation and approval for the listed or unlisted enterprises intending to introduce investors by way of refinancing (including private placement and equity financing); assist enterprises to examine and select related intermediaries;	4. 为拟以再融资（包括定向增发、增资扩股）方式引进投资者的上市或非上市企业提供筹备和审批工作的合理化建议；协助企业对中介机构资格进行审查选任。	sample1-en-sample1-zh
5. Design investment plans for domestic and foreign eligible investors, and assist investors and related intermediaries to prepare relevant documents;	5.为境内外合格的投资者设计投资方案，协助投资者及相关中介机构制作相关文件。	sample1-en-sample1-zh
6. Seek target enterprises suited for investment according to the needs of investors; and	6.根据投资者需要，为其寻找适合投资的目标企业。	sample1-en-sample1-zh
7. Assist enterprises to conduct due diligence investigation of investors to be introduced, or assist investors to conduct due diligence investigation of target enterprises, collect and transmit related information, utilize its own resources and network advantages to provide information support without prejudice to confidentiality terms, and assist in making related financing arrangements in process of or after direct investment.	7.协助企业对拟引进的投资者进行尽职调查，或协助投资者对目标企业进行尽职调查，负责有关资料的收集与传递，利用自身资源、网络优势在可公开信息范围内提供信息支持，协助在直接投资过程中或直接投资后安排相关融资。	sample1-en-sample1-zh
ii. Target customers	（二）目标客户	sample1-en-sample1-zh
Enterprises intending to introduce domestic and foreign strategic investors or financial investors or having the demand for direct investment.	有引进境内外战略投资者、财务投资者需求和有直接投资需求的企业客户。	sample1-en-sample1-zh
iii. Characteristics and advantages	（三）特点和优势	sample1-en-sample1-zh
1. Rich advisory experience.	1.丰富的顾问经验。	sample1-en-sample1-zh
After years of development, ICBC has possessed rich advisory resources and experience, and can design customized service plans for customers.	经过多年发展，工商银行拥有丰富的顾问资源和从业经验，可以为客户量身定制个性化服务方案。	sample1-en-sample1-zh
2. A strong advisory panel.	2.强大的顾问团队。	sample1-en-sample1-zh
ICBC has nearly 2,000 enterprise financial advisors to provide strong back office support and intelligent guarantee for services.	工商银行拥有近两千名企业理财师，为服务提供强大的后盾支持和智力保障。	sample1-en-sample1-zh
3. Worldwide service network.	3.遍布全球的服务机构。	sample1-en-sample1-zh
ICBC has numerous service institutions which may provide convenient and rapid advisory services to customers.	工商银行服务机构网点众多，可为客户提供方便快捷的顾问服务。	sample1-en-sample1-zh
VII. Restructuring, Merger and Acquisition Advisory	七、重组并购顾问	sample1-en-sample1-zh
i. Introduction	（一）简介	sample1-en-sample1-zh
Restructuring, M & A advisory means the financial advisory services provided by ICBC to enterprises/public institutions or personal customers, involving acquisition, sale, merger, split-up, division and swap of equities, assets and liabilities. It mainly includes:	重组并购顾问是指工商银行为企（事）业单位或个人客户涉及股权、资产、负债的收购、出售、合并、分拆、分立、置换等提供的财务顾问服务，具体包括以下方面：	sample1-en-sample1-zh
1. Merger and acquisition (M&A) advisory.	1.并购顾问。	sample1-en-sample1-zh
ICBC provides customers with such advisory services as seeking counterparty, designing trading plan, organizing due diligence investigation and arranging for business negotiation concerning acquisition, sale and merger of assets, liabilities and equities.	工商银行为客户的资产、负债、股权的收购、出售、兼并提供的寻找交易对手、交易方案设计、组织尽职调查、安排商务谈判等顾问服务。	sample1-en-sample1-zh
2. Restructuring advisory.	2.重组顾问。	sample1-en-sample1-zh
ICBC provides customers with such advisory services as seeking counterparty, designing trading plan, organizing due diligence investigation and arranging for business negotiation concerning restructuring of assets, liabilities and equities.	工商银行为客户的资产、负债、股权的重组提供的寻找交易对手、交易方案设计、组织尽职调查、安排商务谈判等顾问服务。	sample1-en-sample1-zh
3. M&A financing advisory.	3.并购融资顾问。	sample1-en-sample1-zh
In order to address customers' fund demand arising from restructuring, M & A projects, ICBC formulates an advisory plan on financing structure, category, term and cost, and an investment group accepts ICBC M&A loans and arranges such internal and external fund support services as guarantee offered to a domestic customer for its international loans, loan commitment, trust and wealth management, M&A fund, PE lead manager and direct investment.	工商银行为解决客户重组并购项目的资金需求，就融资结构、品种、期限、成本等方面形成顾问方案，并由投行团队统一受理发起工商银行并购贷款，以及安排内保外贷、担保承诺、信托理财、并购基金、PE主理银行、直接投资等行内外资金支持的服务。	sample1-en-sample1-zh
ii. Target customers	（二）目标客户	sample1-en-sample1-zh
Enterprises or individuals with M&A demand and groups with restructuring demand.	有并购需求的企业或个人，以及有重组需求的集团客户等。	sample1-en-sample1-zh
iii. Characteristics and advantages	（三）特点和优势	sample1-en-sample1-zh
1. Customer advantages.	1.客户优势。	sample1-en-sample1-zh
ICBC maintains a close relationship with many large enterprises and thus can rapidly find counterparties.	工商银行与多家大型企业保持着密切关系，能够快速找到交易对手。	sample1-en-sample1-zh
2. Network advantages.	2.网络优势。	sample1-en-sample1-zh
ICBC has a large number of branches and outlets which are reasonably distributed and have complete facilities. It also has the most advanced information system network and wide social relation network.	工商银行拥有数量众多布局合理且设施完备的机构网络、最先进的信息系统网络和广泛的社会关系网络。	sample1-en-sample1-zh
3. Product advantages.	3.产品优势。	sample1-en-sample1-zh
ICBC has rich commercial banking product mixes, and can provide a full spectrum of financial services, including restructuring and M&A advisory, M&A loans, lead manager, trust and wealth management, syndicated loan, and guarantee to a domestic customer for financing its international loans.	工商银行拥有丰富的商业银行产品体系，能够提供重组并购顾问、并购贷款、主理银行、信托理财、银团贷款、内保外贷等产品，全方位金融服务能力突出。	sample1-en-sample1-zh
4. Professional advantages.	4.专业优势。	sample1-en-sample1-zh
ICBC has enough knowledgeable and experienced experts.	工商银行拥有数量充足、专业知识丰富和具有实际经验的专家。	sample1-en-sample1-zh
Section Nine Investment and Wealth Management Products	第九节 投资理财产品	sample1-en-sample1-zh
I. Personal Insurance	一、个人保险	sample1-en-sample1-zh
i. Introduction	（一）简介	sample1-en-sample1-zh
Life insurance agency means the products sold by ICBC on behalf of insurance companies to insure personal life and property.	“个人保险”代理是工商银行代理保险公司销售的主要以人的寿命保障、个人财产等为保障对象的产品。	sample1-en-sample1-zh
ICBC’s agency insurance products are divided into personal life insurance and personal property insurance.	目前工商银行工商银行代理保险产品分为个人寿险和个人财险两大类。	sample1-en-sample1-zh
ii. Target customers	（二）目标客户	sample1-en-sample1-zh
Personal customers who hope to have their life interests or property insured.	希望对自己的生命权益或自己所属财产进行保障的个人客户。	sample1-en-sample1-zh
iii. Characteristics and advantages	（三）特点和优势	sample1-en-sample1-zh
1. Provide guarantee for family life.	1.提供家庭生活保障。	sample1-en-sample1-zh
Personal life insurance products can provide guarantee in case of decease or illness of a customer which may affect the economic status of his family. Customers who never involve risks during the policy term may obtain old-age guarantee by joining the reserve pension program.	个人寿险产品可为客户突然死亡、患病对家庭经济状况产生的影响提供保障，对于保险期内未发生风险的客户可通过投保储备养老金获得养老保障。	sample1-en-sample1-zh
Most life insurance products also have the functions of savings or investment, thereby preserving and increasing the asset value of customers.	大部分人寿保险产品还兼备储蓄或投资功能，使客户资产保值增值。	sample1-en-sample1-zh
2. Provide guarantee for accidental damage.	2.提供意外损失保障。	sample1-en-sample1-zh
Personal property insurance may provide protection against risk to family property, transport vehicles, personal safety and such other physical property and relevant interests, and compensate customers for the losses incurred by emergencies to personal property.	个人财险可为客户的家庭财产、交通运输工具、人身安全等物质财产及有关利益提供安全保障，弥补突发事件对个人财产造成的损失。	sample1-en-sample1-zh
II. Fund Products	二、基金产品	sample1-en-sample1-zh
i. Introduction	（一）简介	sample1-en-sample1-zh
Agency sale of fund products means ICBC sells products for a fund company, which raises money from customers and uses the money to invest in stock, bond and money instruments so as to meet customers’ demand for asset appreciation.	基金产品代理销售是指是工商银行代理基金公司销售其产品，由基金公司面向客户募集资金，并运用资金投资于股票、债券、货币工具，满足客户资产升值需求的产品。	sample1-en-sample1-zh
ii. Target customers	（二）适用客户	sample1-en-sample1-zh
Customers which intend to invest in various securities products and can bear certain risks. 	有投资各类证券产品意愿的，能够承担一定风险的客户。	sample1-en-sample1-zh
iii. Characteristics and advantages	（三）特点和优势	sample1-en-sample1-zh
1. Collective wealth management and professional management.	1.集合理财、专业管理。	sample1-en-sample1-zh
A fund pools money of numerous investors, and entrusts a fund manager with joint investment, so as to further give play to the scale advantages of funds and reduce investment costs.	基金将众多投资者的资金集中起来，委托基金管理人进行共同投资，有利于发挥资金的规模优势，降低投资成本。	sample1-en-sample1-zh
Fund is managed and operated by a fund manager depending on its large group of investment research fellows and strong information network. It can better dynamically track and analyze the securities market and enable minority investors to enjoy professional investment management services.	基金由基金管理人进行投资管理和运作，借助其大量的专业投资研究人员和强大的信息网络，能够更好地对证券市场进行全方位的动态跟踪与分析，使中小投资者也能享受到专业化的投资管理服务。	sample1-en-sample1-zh
2. Grouped investment to diversify risks.	2.组合投资、分散风险。	sample1-en-sample1-zh
One fund generally will purchase some dozens of or hundreds of securities, and thus investors can fully benefit from the grouped investment and risk diversification.	一只基金通常会购买几十种甚至上百种证券，投资者可以充分享受到组合投资、分散风险的好处。	sample1-en-sample1-zh
Section Ten Treasury Transaction Products	第十节 资金交易产品	sample1-en-sample1-zh
I. Paper Precious Metals Transactions	一、账户贵金属交易	sample1-en-sample1-zh
i. Introduction	（一）简介	sample1-en-sample1-zh
Paper precious metals transaction means an individual customer exchanges USD for precious metals (ounce) or RMB for precious metals (gram) that cannot be overdrawn by counter or e-banking of ICBC within the specified transaction time.	账户贵金属交易是指个人客户在规定的交易时间内，通过工商银行柜面或电子银行渠道进行的不可透支的美元兑贵金属（盎司）或人民币兑贵金属（克）的交易。	sample1-en-sample1-zh
There are six kinds of investment products, i.e. USD paper gold, RMB paper gold, USD paper silver, RMB paper silver, USD paper platinum and RMB paper platinum.	目前投资品种包括以下六类：美元账户黄金、人民币账户黄金、美元账户白银、人民币账户白银、美元账户铂金、人民币账户铂金。	sample1-en-sample1-zh
ii. Target customers	（二）目标客户	sample1-en-sample1-zh
Individuals who have certain knowledge on the movement of precious metal market and are willing to reap high return on investment by bearing certain risks. 	对贵金属市场走势具有一定认识、愿意并有能力在承担一定风险的基础上获取较高投资回报的个人客户。	sample1-en-sample1-zh
iii. Characteristics and advantages	（三）特点和优势	sample1-en-sample1-zh
1. Low transaction costs.	1.交易成本低。	sample1-en-sample1-zh
Free of account opening fee, handling charge, and storage, transport and authentication fees of physical gold.	无开户费、交易手续费、实物黄金储藏、运输、鉴别费。	sample1-en-sample1-zh
2. Long transaction time.	2.交易时间长。	sample1-en-sample1-zh
E-banking transaction is available from 7:00 a.m. every Monday to 4:00 a.m. every Saturday.	电子银行渠道每周一早7：00至周六早4：00连续提供交易服务。	sample1-en-sample1-zh
3. Low transaction threshold.	3.交易起点低。	sample1-en-sample1-zh
Take USD paper gold for example, the threshold of every transaction is merely 0.1 ounce, increasing at a tranche of 0.01 ounce.	以美元账户黄金为例，每笔交易起点仅为0.1盎司，以0.01盎司递增。	sample1-en-sample1-zh
4. Wide transaction channels.	4.交易渠道广。	sample1-en-sample1-zh
Such transaction channels as counter service, mobile banking (WAP), personal internet banking and telephone banking are available.	可支持柜面服务、手机银行（WAP）、个人网上银行、电话银行多渠道交易。	sample1-en-sample1-zh
5. Real time clearing of transaction funds.	5.交易资金实时清算。	sample1-en-sample1-zh
Funds are cleared and transferred on a real time basis, and are allowed to be traded many times in one day.	资金实时清算，即时到账，当天可多次交易。	sample1-en-sample1-zh
6. Flexible transaction methods.	6.交易方式灵活多样。	sample1-en-sample1-zh
There are two transaction methods available for selection, i.e. real time transactions and entrusted transactions. 	有实时交易和委托交易两种交易方式可供选择。	sample1-en-sample1-zh
II. Spot Foreign Exchange Transactions	二、即期外汇买卖	sample1-en-sample1-zh
i. Introduction	（一）简介	sample1-en-sample1-zh
